main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime
1989,Oakland St,4,Allston/Brighton,08:00,12:00,Odd,Washington St,Faneuil St,0.326515151515152,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKLA1,0,1724,2024-09-12 04:31:41+00
1990,Oakland St,4,Allston/Brighton,08:00,12:00,Even,Washington St,South Hobbart St,0.127083333333333,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKLA1,0,671,2024-09-12 04:31:41+00
1991,Oakland St,4,Allston/Brighton,08:00,12:00,Odd,Washington St,South Hobbart St,0.127083333333333,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKLA1,0,671,2024-09-12 04:31:41+00
1992,Perrin St,10R,Roxbury,08:00,12:00,Even,Moreland St,Waverly St,0.21155303030303,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PERRI1,0,1117,2024-09-12 04:31:41+00
1993,Oakview Ter,2,Jamaica Plain,08:00,12:00,Even,Centre St,Dead End,0.169886363636364,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKVI1,0,897,2024-09-12 04:31:41+00
1994,Oakview Ter,2,Jamaica Plain,08:00,12:00,Odd,Centre St,Dead End,0.169886363636364,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKVI1,0,897,2024-09-12 04:31:41+00
1995,Oakwood St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Torrey St,0.12594696969697,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKWO1,0,665,2024-09-12 04:31:41+00
1996,Oakwood St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Torrey St,0.12594696969697,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OAKWO1,0,665,2024-09-12 04:31:41+00
1997,Old Colony Ave,99,DCR,12:00,15:00,Odd,Preble Street,Mt Vernon St,0.691477272727273,,f,t,f,f,f,f,f,f,f,f,f,t,f,f,f,f,2016-04-08 16:40:37+00,OLD C2,0,3651,2024-09-12 04:31:41+00
1999,Old Colony Ave,99,DCR,13:00,17:00,Even,Dorchester Ave,Columbia Rd,0.691477273,,f,t,t,t,t,t,f,t,f,f,f,f,f,f,f,f,2016-04-08 16:30:37+00,OLD C2,0,3651,2024-09-12 04:31:41+00
2000,Old Colony Ave,99,DCR,13:00,17:00,Odd,Dorchester Ave,Preble St,0.625757576,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,f,f,2016-04-08 16:36:33+00,OLD C3,0,3304,2024-09-12 04:31:41+00
2001,Old Colony Ter,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Morrissey  William T Blvd,0.0551136363636364,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:17:02+00,OLD C4,0,291,2024-09-12 04:31:41+00
2002,Old Colony Ter,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Morrissey  William T Blvd,0.0551136363636364,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:16:55+00,OLD C4,0,291,2024-09-12 04:31:41+00
2003,Old Harbor St,5,South Boston,13:00,17:00,Odd,Dorchester St,Columbia Rd,0.309090909090909,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:06+00,OLD H1,0,1632,2024-09-12 04:31:41+00
2004,Porter St,9,East Boston,08:00,12:00,Even,Havre St,Chelsea St,0.135227272727273,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PORTE2,0,489,2024-09-12 04:31:41+00
2005,Old Harbor St,5,South Boston,13:00,17:00,Even,Dorchester St,Columbia Rd,0.309090909090909,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:00+00,OLD H1,0,1632,2024-09-12 04:31:41+00
2006,Old Morton St,7,South Dorchester,12:00,16:00,Odd,Morton St,River St,0.216098484848485,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,OLD M1,0,1141,2024-09-12 04:31:41+00
2007,Pine St,1T,Chinatown,00:01,07:00,,Washington St,Harrison Ave,0.0808712121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,PINE 4,0,427,2024-09-12 04:31:41+00
2008,Providence St,1B,Back Bay,00:01,07:00,,Arlington St,Berkeley St,0.129356060606061,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,PROVI5,0,683,2024-09-12 04:31:41+00
2009,Prospect St,1C,Charlestown,12:00,16:00,Even,Lowney Way,Tremont St,0.122348484848485,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PROSP4,0,646,2024-09-12 04:31:41+00
2010,Priesing St,2,Jamaica Plain,12:00,16:00,Odd,Mozart St,Chestnut Ave,0.134469696969697,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2019-04-23 15:22:47+00,PRIES1,0,710,2024-09-12 04:31:41+00
2011,Paula Rd,7,South Dorchester,12:00,16:00,Even,Clearwater Dr,Dead End,0.040530303030303,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PAULA1,0,214,2024-09-12 04:31:41+00
2012,Preble St,5,South Boston,09:00,13:00,Even,Dorchester Ave,Old Colony Ave,0.224810606060606,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2019-03-15 13:16:07+00,PREBL1,0,1187,2024-09-12 04:31:41+00
2013,N St,5,South Boston,13:00,17:00,Odd,East Second St,East Broadway,0.114583333333333,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,N ST 1,0,605,2024-09-12 04:31:41+00
2014,Old Morton St,7,South Dorchester,12:00,16:00,Even,Morton St,River St,0.216098484848485,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,OLD M1,0,1141,2024-09-12 04:31:41+00
2015,Pinckney St,1H,Beacon Hill,08:00,12:00,Odd,Joy St,Charles St,0.289393939393939,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2014-03-31 23:50:54+00,PINCK1,0,1528,2024-09-12 04:31:41+00
2016,Newmarket Sq,1S,South End,00:01,07:00,,Massachusetts Ave,Newmarket Sq,0.146780303030303,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,NEWMA2,0,775,2024-09-12 04:31:41+00
2017,Rutherford Ave,1C,Charlestown,08:00,12:00,Even,Union St,New Rutherford Ave,0.159848484848485,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OLD R2,0,844,2024-09-12 04:31:41+00
2018,Newport St,3,North Dorchester,08:00,12:00,Even,Crescent Ave,Harborview St,0.128030303030303,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,NEWPO1,0,676,2024-09-12 04:31:41+00
2019,Rutherford Ave,1C,Charlestown,08:00,12:00,Odd,Union St,New Rutherford Ave,0.159848484848485,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OLD R2,0,844,2024-09-12 04:31:41+00
2020,Oldfields Rd,3,North Dorchester,12:00,16:00,Even,Columbia Rd,Wilder St,0.0986742424242424,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,OLDFI1,0,521,2024-09-12 04:31:41+00
2021,Oldfields Rd,3,North Dorchester,12:00,16:00,Odd,Columbia Rd,Wilder St,0.0986742424242424,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,OLDFI1,0,521,2024-09-12 04:31:41+00
2022,Oliver St,1F,Downtown,00:01,07:00,,Milk St,Purchase St,0.205492424242424,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,OLIVE1,0,1085,2024-09-12 04:31:41+00
2023,Olney St,3,North Dorchester,12:00,16:00,Even,Bowdoin St,Rosseter St,0.405681818181818,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:46:39+00,OLNEY1,0,2142,2024-09-12 04:31:41+00
2024,Olney St,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Rosseter St,0.405681818181818,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:46:32+00,OLNEY1,0,2142,2024-09-12 04:31:41+00
2025,Pearl St,1C,Charlestown,08:00,12:00,Odd,High St,Bunker Hill St,0.151515151515152,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,PEARL1,0,800,2024-09-12 04:31:41+00
2026,Opera Pl,10F,Fenway/Kenmore,12:00,16:00,Even,Huntington Ave,St Stephen St,0.0445075757575758,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OPERA1,0,235,2024-09-12 04:31:41+00
2027,Paulding St,10R,Roxbury,12:00,16:00,Even,Dale St,Dead End,0.0357954545454545,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,PAULD1,0,189,2024-09-12 04:31:41+00
2028,Opera Pl,10F,Fenway/Kenmore,12:00,16:00,Odd,Huntington Ave,St Stephen St,0.0445075757575758,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OPERA1,0,235,2024-09-12 04:31:41+00
2029,Ophir St,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Brookside Ave,0.109848484848485,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OPHIR1,0,580,2024-09-12 04:31:41+00
2030,Pequot St,10M,Mission Hill,12:00,16:00,Even,Calumet St,Wait St,0.0393939393939394,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,PEQUO1,0,208,2024-09-12 04:31:41+00
2031,Ophir St,2,Jamaica Plain,08:00,12:00,Even,Washington St,Brookside Ave,0.109848484848485,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OPHIR1,0,580,2024-09-12 04:31:41+00
2034,Orchardfield St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Freeport St,0.161742424242424,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ORCHA5,0,854,2024-09-12 04:31:41+00
2035,Orchardfield St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Freeport St,0.161742424242424,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ORCHA5,0,854,2024-09-12 04:31:41+00
2036,Orkney Rd,4,Allston/Brighton,08:00,12:00,Even,Strathmore Rd,Sutherland Rd,0.163068181818182,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ORKNE1,0,861,2024-09-12 04:31:41+00
2037,Orkney Rd,4,Allston/Brighton,08:00,12:00,Odd,Strathmore Rd,Sutherland Rd,0.163068181818182,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ORKNE1,0,861,2024-09-12 04:31:41+00
2038,Orleans St,9,East Boston,08:00,12:00,Odd,Marginal St,Maverick St,0.207575757575758,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ORLEA1,0,1096,2024-09-12 04:31:41+00
2039,Orleans St,9,East Boston,08:00,12:00,Even,Marginal St,Maverick St,0.207575757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ORLEA1,0,1096,2024-09-12 04:31:41+00
2040,Orleans St,9,East Boston,08:00,12:00,Even,Maverick St,Porter St,0.240719696969697,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ORLEA1,1096,2367,2024-09-12 04:31:41+00
2041,Orleans St,9,East Boston,08:00,12:00,Odd,Maverick St,Porter St,0.240719696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ORLEA1,1096,2367,2024-09-12 04:31:41+00
2042,Ormond St,7,South Dorchester,08:00,12:00,Even,Wellington Hill St,Wellington Hill St,0.352462121212121,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ORMON1,0,1861,2024-09-12 04:31:41+00
2043,Parmenter St,1N,North End,08:00,12:00,Even,Hanover St,Salem St,0.059280303030303,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,PARME1,0,313,2024-09-12 04:31:41+00
2044,Ormond St,7,South Dorchester,08:00,12:00,Odd,Wellington Hill St,Wellington Hill St,0.352462121212121,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ORMON1,0,1861,2024-09-12 04:31:41+00
2045,Oscar St,10M,Mission Hill,08:00,12:00,Odd,Terrace St,Parker St,0.0515151515151515,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2018-04-05 17:34:55+00,OSCAR1,0,272,2024-09-12 04:31:41+00
2046,Oscar St,10M,Mission Hill,08:00,12:00,Even,Terrace St,Parker St,0.0515151515151515,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,OSCAR1,0,272,2024-09-12 04:31:41+00
2047,Puritan Ave,3,North Dorchester,12:00,16:00,Odd,Richfield St,Dead End,0.163068181818182,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:44:04+00,PURIT1,0,861,2024-09-12 04:31:41+00
2048,Providence St,1B,Back Bay,00:01,07:00,,Arlington St,Berkeley St,0.129356060606061,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,PROVI5,0,683,2024-09-12 04:31:41+00
2049,Province St,1F,Downtown,00:01,07:00,,School St,Bromfield St,0.0795454545454545,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,PROVI3,0,420,2024-09-12 04:31:41+00
2050,Prescott St,1C,Charlestown,08:00,12:00,Odd,Main St,Washington St,0.0890151515151515,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PRESC1,0,470,2024-09-12 04:31:41+00
2051,Pompeii St,10R,Roxbury,12:00,16:00,Even,Massachusetts Ave,Allerton St,0.0992424242424242,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,POMPE1,0,524,2024-09-12 04:31:41+00
2052,Newbury St,1B,Back Bay,00:00,07:00,Even,Arlington St,Massachusetts Ave,0.928219696969697,,t,t,t,t,t,t,f,t,f,f,f,f,f,f,t,f,2019-04-03 12:13:46+00,NEWBU4,0,4901,2024-09-12 04:31:41+00
2053,Norfolk St,7,South Dorchester,12:00,16:00,Even,Talbot Ave,Crowell St,0.725378787878788,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,NORFO3,0,3830,2024-09-12 04:31:41+00
2054,Percival St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Dead End,0.229356060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PERCI1,0,1211,2024-09-12 04:31:41+00
2055,Oswald St,10M,Mission Hill,12:00,16:00,Even,Calumet St,Hillside St,0.0623106060606061,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,OSWAL1,0,329,2024-09-12 04:31:41+00
2056,Perkins St,1C,Charlestown,08:00,12:00,Odd,Brighton St,Somerville Town Line,0.0560606060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-29 15:06:53+00,PERKI2,115,411,2024-09-12 04:31:41+00
2057,Peters St,5,South Boston,09:00,13:00,Odd,East Sixth St,East Seventh St,0.0570075757575758,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PETER3,0,301,2024-09-12 04:31:41+00
2058,Perkins St,1C,Charlestown,08:00,12:00,Even,Brighton St,Somerville Town Line,0.0560606060606061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-29 15:06:53+00,PERKI2,115,411,2024-09-12 04:31:41+00
2059,Perkins St,2,Jamaica Plain,08:00,12:00,Even,Centre St,South Huntington Ave,0.148106060606061,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PERKI3,0,782,2024-09-12 04:31:41+00
2060,Phillips St,1H,Beacon Hill,08:00,12:00,Even,Irving St,West Cedar St,0.18844696969697,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,PHILL2,0,995,2024-09-12 04:31:41+00
2061,Oswald St,10M,Mission Hill,12:00,16:00,Odd,Calumet St,Hillside St,0.0623106060606061,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,OSWAL1,0,329,2024-09-12 04:31:41+00
2062,Otis St,1F,Downtown,00:01,07:00,,Devonshire St,Summer St,0.090719696969697,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,OTIS 2,0,479,2024-09-12 04:31:41+00
2063,Niles St,4,Allston/Brighton,12:00,16:00,Odd,Parsons St,Dead End,0.0537878787878788,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,NILES1,0,284,2024-09-12 04:31:41+00
2064,Otisfield St,10R,Roxbury,08:00,12:00,Even,Gaston St,Blue Hill Ave,0.0954545454545455,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,OTISF1,0,504,2024-09-12 04:31:41+00
2065,Otisfield St,10R,Roxbury,08:00,12:00,Odd,Gaston St,Blue Hill Ave,0.0954545454545455,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,OTISF1,0,504,2024-09-12 04:31:41+00
2066,Outlook Rd,7,South Dorchester,08:00,12:00,Odd,Ormond St,Hillsboro Rd,0.146590909090909,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OUTLO1,0,774,2024-09-12 04:31:41+00
2067,Outlook Rd,7,South Dorchester,08:00,12:00,Even,Ormond St,Hillsboro Rd,0.146590909090909,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,OUTLO1,0,774,2024-09-12 04:31:41+00
2068,Overland St,10F,Fenway/Kenmore,12:00,16:00,Even,Brookline Ave,Dead End,0.0804924242424242,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OVERL1,0,425,2024-09-12 04:31:41+00
2069,Newcroft Cr,7,South Dorchester,12:00,16:00,Even,River St,River St,0.140530303030303,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,NEWCR1,0,742,2024-09-12 04:31:41+00
2070,Overland St,10F,Fenway/Kenmore,12:00,16:00,Odd,Brookline Ave,Dead End,0.0804924242424242,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,OVERL1,0,425,2024-09-12 04:31:41+00
2071,Owen St,7,South Dorchester,12:00,16:00,Even,Morton St,Tiverton Rd,0.0625,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,OWEN 1,0,330,2024-09-12 04:31:41+00
2072,Nightingale St,3,North Dorchester,12:00,16:00,Even,Bernard St,Talbot Ave,0.289772727272727,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,NIGHT1,0,1530,2024-09-12 04:31:41+00
2073,Newcroft Cr,7,South Dorchester,12:00,16:00,Odd,River St,River St,0.140530303030303,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,NEWCR1,0,742,2024-09-12 04:31:41+00
2074,Owen St,7,South Dorchester,12:00,16:00,Odd,Morton St,Tiverton Rd,0.0625,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,OWEN 1,0,330,2024-09-12 04:31:41+00
2075,P St,5,South Boston,09:00,13:00,Even,East Broadway,Columbia Rd,0.219507575757576,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,P ST 1,914,2073,2024-09-12 04:31:41+00
2076,Norfolk St,10R,Roxbury,08:00,12:00,Even,Highland St,Lambert Ave,0.11969696969697,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,NORFO4,0,632,2024-09-12 04:31:41+00
2077,Perkins St,99,DCR,12:00,15:00,Odd,Centre St,Brookline Town Line,0.988636363636364,,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-29 15:06:53+00,PERKI3,0,5220,2024-09-12 04:31:41+00
2078,Pleasant St,3,North Dorchester,12:00,16:00,Odd,East Cottage St,Hancock St,0.627651515151515,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,PLEAS3,0,3314,2024-09-12 04:31:41+00
2079,P St,5,South Boston,09:00,13:00,Odd,East Broadway,Columbia Rd,0.219507575757576,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,P ST 1,914,2073,2024-09-12 04:31:41+00
2080,P St,5,South Boston,13:00,17:00,Odd,East First St,East Broadway,0.173106060606061,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 12:39:28+00,P ST 1,0,914,2024-09-12 04:31:41+00
2081,Pearl St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Medford St,0.132575757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PEARL1,800,1500,2024-09-12 04:31:41+00
2082,New Chardon St,1W,West End,00:01,07:00,,Cambridge St,North Washington St,0.313825757575758,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,NEW C1,0,1657,2024-09-12 04:31:41+00
2083,Pleasant St,3,North Dorchester,12:00,16:00,Even,East Cottage St,Hancock St,0.627651515151515,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,PLEAS3,0,3314,2024-09-12 04:31:41+00
2084,P St,5,South Boston,13:00,17:00,Even,East First St,East Broadway,0.173106060606061,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 12:39:20+00,P ST 1,0,914,2024-09-12 04:31:41+00
2085,Pacific St,5,South Boston,13:00,17:00,Odd,East Fourth St,Thomas Park,0.0623106060606061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:29:25+00,PACIF1,0,329,2024-09-12 04:31:41+00
2086,Pacific St,5,South Boston,13:00,17:00,Even,East Fourth St,Thomas Park,0.0623106060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:29:19+00,PACIF1,0,329,2024-09-12 04:31:41+00
2087,Pleasant St,1C,Charlestown,08:00,12:00,Odd,Main St,Monument Sq,0.153219696969697,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PLEAS4,0,809,2024-09-12 04:31:41+00
2088,Prince St,1N,North End,08:00,12:00,Odd,North Sq,Hanover St,0.0301136363636364,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,PRINC2,0,159,2024-09-12 04:31:41+00
2089,Palmer St,10R,Roxbury,12:00,16:00,Odd,Washington St,Harrison Ave,0.0712121212121212,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,t,2020-03-24 16:33:47+00,PALME1,0,376,2024-09-12 04:31:41+00
2090,Paris St,9,East Boston,12:00,16:00,Even,George R. Visconti Rd,Bennington St,0.360416666666667,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARIS1,0,1903,2024-09-12 04:31:41+00
2091,Paris St,9,East Boston,12:00,16:00,Odd,George R. Visconti Rd,Bennington St,0.360416666666667,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARIS1,0,1903,2024-09-12 04:31:41+00
2092,Paris St,9,East Boston,08:00,12:00,Even,Sumner St,Meridian St,0.356439393939394,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARIS2,0,832,2024-09-12 04:31:41+00
2093,Paris St,9,East Boston,08:00,12:00,Odd,Sumner St,Meridian St,0.356439393939394,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARIS2,0,832,2024-09-12 04:31:41+00
2094,Perth St,3,North Dorchester,12:00,16:00,Odd,Fayston St,Quincy St,0.0486742424242424,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:53:19+00,PERTH1,0,257,2024-09-12 04:31:41+00
2095,Potosi St,3,North Dorchester,08:00,12:00,Odd,Percival St,Mount Ida Rd,0.0731060606060606,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,POTOS1,0,386,2024-09-12 04:31:41+00
2096,Parish St,3,North Dorchester,08:00,12:00,Even,Winter St,Dead End,0.0445075757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PARIS3,0,235,2024-09-12 04:31:41+00
2097,Puritan Ave,3,North Dorchester,12:00,16:00,Even,Richfield St,Dead End,0.163068181818182,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:43:57+00,PURIT1,0,861,2024-09-12 04:31:41+00
2098,Paulding St,10R,Roxbury,12:00,16:00,Odd,Dale St,Dead End,0.0357954545454545,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,PAULD1,0,189,2024-09-12 04:31:41+00
2099,Purchase St,1F,Downtown,00:01,07:00,,Summer St,High St,0.409090909090909,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,PURCH1,0,2160,2024-09-12 04:31:41+00
2100,Prescott St,9,East Boston,12:00,16:00,Even,East Eagle St,Princeton St,0.129166666666667,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PRESC3,0,682,2024-09-12 04:31:41+00
2101,Prescott St,1C,Charlestown,08:00,12:00,Even,Main St,Washington St,0.0890151515151515,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,PRESC1,0,470,2024-09-12 04:31:41+00
2102,Percival St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Dead End,0.229356060606061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,PERCI1,0,1211,2024-09-12 04:31:41+00
