main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime,normalized_st_name,one_way_bool,week_1_bool,week_2_bool,week_3_bool,week_4_bool,week_5_bool,sunday_bool,monday_bool,tuesday_bool,wednesday_bool,thursday_bool,friday_bool,saturday_bool,every_day_bool,year_round_bool,north_end_pilot_bool,suburb
299,Bancroft St,10R,Roxbury,08:00,12:00,even,Columbus Ave,West Walnut Park,0.0581439393939394,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BANCR1,0.0,307.0,2024-09-12 04:31:41+00,bancroft st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Roxbury
300,Arcadia St,3,Dorchester,08:00,12:00,even,Adams St,Draper St,0.139204545454545,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2021-08-31 14:03:55+00,ARCAD2,0.0,735.0,2024-09-12 04:31:41+00,arcadia st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
301,Banfield Ave,7,Dorchester,12:00,16:00,even,Wooddale Ave,Dead End,0.0846590909090909,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BANFI1,0.0,447.0,2024-09-12 04:31:41+00,banfield ave,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
302,Brooks St,9,East Boston,08:00,12:00,odd,Princeton St,White St,0.332575757575758,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BROOK12,1327.0,2323.0,2024-09-12 04:31:41+00,brooks st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,East Boston
303,Catawba St,10R,Roxbury,12:00,16:00,even,Dead End,Laurel St,0.100757575757576,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CATAW1,0.0,532.0,2024-09-12 04:31:41+00,catawba st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Roxbury
304,Bragdon St,10R,Roxbury,08:00,12:00,even,Columbus Ave,Amory St,0.134848484848485,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BRAGD1,545.0,1257.0,2024-09-12 04:31:41+00,bragdon st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Roxbury
305,Brookway Rd,2,Jamaica Plain,12:00,16:00,even,Washington St,Archdale Rd,0.261174242424242,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BROOK18,0.0,1379.0,2024-09-12 04:31:41+00,brookway rd,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
306,Amory St,2,Jamaica Plain,08:00,12:00,even,School St,Boylston St,0.102272727272727,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2020-08-31 12:30:41+00,AMORY2,1919.0,2459.0,2024-09-12 04:31:41+00,amory st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
307,Ceylon St,3,Dorchester,12:00,16:00,odd,Quincy St,Columbia Rd,0.176893939393939,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,CEYLO1,429.0,1363.0,2024-09-12 04:31:41+00,ceylon st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
308,Carmel St,10M,Mission Hill,08:00,12:00,even,Tremont St,Delle Ave,0.0556818181818182,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2016-04-20 17:37:03+00,CARME1,0.0,294.0,2024-09-12 04:31:41+00,carmel st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Mission Hill
309,Brinsley St,3,Dorchester,12:00,16:00,even,Ronald St,Columbia Rd,0.0833333333333333,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BRINS1,249.0,689.0,2024-09-12 04:31:41+00,brinsley st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
310,Banfield Ave,7,Dorchester,12:00,16:00,odd,Wooddale Ave,Dead End,0.0846590909090909,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BANFI1,0.0,447.0,2024-09-12 04:31:41+00,banfield ave,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
311,Addison St,9,East Boston,12:00,16:00,odd,William F. McClellan Hwy,Saratoga St,0.274810606060606,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ADDIS1,0.0,1451.0,2024-09-12 04:31:41+00,addison st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,East Boston
312,Chestnut Ave,2,Jamaica Plain,08:00,12:00,odd,Mozart St,Boylston St,0.237310606060606,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHEST5,1241.0,2494.0,2024-09-12 04:31:41+00,chestnut ave,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
313,Barbara St,2,Jamaica Plain,08:00,12:00,even,Centre St,South Huntington Ave,0.0768939393939394,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARBA1,0.0,406.0,2024-09-12 04:31:41+00,barbara st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
314,Ashley St,2,Jamaica Plain,12:00,16:00,odd,Chestnut Ave,Armstrong St,0.0649621212121212,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2017-03-23 17:13:08+00,ASHLE3,0.0,343.0,2024-09-12 04:31:41+00,ashley st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Jamaica Plain
315,Canal St,1W,West End,00:01,07:00,none,New Chardon St,Market St,0.0202651515151515,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CANAL1,0.0,107.0,2024-09-12 04:31:41+00,canal st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
316,Bragdon St,10R,Roxbury,08:00,12:00,odd,Columbus Ave,Amory St,0.134848484848485,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BRAGD1,545.0,1257.0,2024-09-12 04:31:41+00,bragdon st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Roxbury
317,Caryll St,7,Dorchester,12:00,16:00,even,Morton St,Maryknoll St,0.170454545454545,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CARYL1,0.0,900.0,2024-09-12 04:31:41+00,caryll st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
318,Chase St,3,Dorchester,12:00,16:00,even,Willis St,East Cottage St,0.0634469696969697,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHASE1,0.0,335.0,2024-09-12 04:31:41+00,chase st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
319,Belmore Ter,2,Jamaica Plain,08:00,12:00,odd,Boylston St,Oakview Ter,0.0589015151515151,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELMO2,0.0,311.0,2024-09-12 04:31:41+00,belmore ter,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
320,Boston St,3,Dorchester,08:00,12:00,even,Powers St,Columbia Rd,0.570265151515152,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-05 15:29:36+00,BOSTO1,558.0,3569.0,2024-09-12 04:31:41+00,boston st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
321,Atlantic St,5,South Boston,13:00,17:00,even,East Fourth St,Thomas Park,0.0700757575757576,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-24 17:39:20+00,ATLAN2,0.0,370.0,2024-09-12 04:31:41+00,atlantic st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,South Boston
322,Arboretum Rd,2,Jamaica Plain,12:00,16:00,odd,Washington St,Dead End,0.0685606060606061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARBOR2,0.0,362.0,2024-09-12 04:31:41+00,arboretum rd,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
323,Barbara St,2,Jamaica Plain,08:00,12:00,odd,Centre St,South Huntington Ave,0.0768939393939394,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARBA1,0.0,406.0,2024-09-12 04:31:41+00,barbara st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
324,Arboretum Rd,2,Jamaica Plain,12:00,16:00,even,Washington St,Dead End,0.0685606060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARBOR2,0.0,362.0,2024-09-12 04:31:41+00,arboretum rd,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Jamaica Plain
325,Allston St,4,Allston/Brighton,08:00,12:00,even,Brighton Ave,Commonwealth Ave,0.435606060606061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ALLST2,0.0,2300.0,2024-09-12 04:31:41+00,allston st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
326,Brookview St,7,Dorchester,12:00,16:00,even,Blue Hill Ave,Harvard St,0.107386363636364,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BROOK17,0.0,567.0,2024-09-12 04:31:41+00,brookview st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Dorchester
327,A St,5,South Boston,09:00,13:00,odd,Binford St,Congress St,0.271969696969697,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2018-03-27 19:15:54+00,A ST 1,2871.0,4307.0,2024-09-12 04:31:41+00,a st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,South Boston
328,Adams St,1C,Charlestown,08:00,12:00,even,Winthrop St,Lowney Way,0.122159090909091,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS9,0.0,645.0,2024-09-12 04:31:41+00,adams st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Charlestown
329,Barker St,4,Allston/Brighton,12:00,16:00,even,Parsons St,Goodenough St,0.0422348484848485,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARKE1,0.0,223.0,2024-09-12 04:31:41+00,barker st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
330,Armington St,4,Allston/Brighton,08:00,12:00,odd,Islington St,Imrie Rd,0.0768939393939394,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARMIN1,0.0,406.0,2024-09-12 04:31:41+00,armington st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
331,Charles Street South,1B,Back Bay,00:01,07:00,none,Tremont St,Boylston St,0.265909090909091,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHARL11,0.0,1404.0,2024-09-12 04:31:41+00,charles st south,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Back Bay
332,Armington St,4,Allston/Brighton,08:00,12:00,even,Islington St,Imrie Rd,0.0768939393939394,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARMIN1,0.0,406.0,2024-09-12 04:31:41+00,armington st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
333,Bennington St,9,East Boston,12:00,16:00,odd,Neptune Rd,Saratoga St,1.05814393939394,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2016-09-09 17:03:44+00,BENNI3,571.0,6158.0,2024-09-12 04:31:41+00,bennington st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,East Boston
334,Brent St,7,Dorchester,08:00,12:00,odd,Washington St,Melbourne St,0.298106060606061,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRENT1,0.0,1574.0,2024-09-12 04:31:41+00,brent st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
335,Allston St,7,Dorchester,12:00,16:00,even,Centre St,Melville Ave,0.195454545454545,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALLST3,0.0,1032.0,2024-09-12 04:31:41+00,allston st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
336,Brighton Ave,4,Allston/Brighton,00:01,07:00,even side median,Commonwealth Ave,Cambridge St,0.673863636363636,,t,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2012-02-29 15:06:53+00,BRIGH3,0.0,3558.0,2024-09-12 04:31:41+00,brighton ave,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,Allston/Brighton
337,Blossom St,1W,West End,02:00,07:00,median,William Cardinal O'Connell Way,Charles St,0.176704545454545,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,BLOSS2,836.0,1769.0,2024-09-12 04:31:41+00,blossom st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
338,Central St,1F,Downtown,00:01,07:00,none,Atlantic Ave,Dead End,0.0297348484848485,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CENTR3,0.0,157.0,2024-09-12 04:31:41+00,central st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
339,Boylston St,1B,Back Bay,00:01,07:00,none,Charles St,Arlington St,0.168939393939394,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BOYLS6,1327.0,2219.0,2024-09-12 04:31:41+00,boylston st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Back Bay
340,Clarendon St,1B,Back Bay,06:00,08:00,even,Boylston St,Commonwealth Ave,0.118560606060606,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2020-03-26 12:44:18+00,CLARE5,2645.0,3271.0,2024-09-12 04:31:41+00,clarendon st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Back Bay
341,Bilodeau Rd,3,Dorchester,12:00,16:00,odd,Washington St,Dead End,0.0465909090909091,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 20:00:50+00,BILOD1,0.0,246.0,2024-09-12 04:31:41+00,bilodeau rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
342,Cedar St,7,Dorchester,12:00,16:00,even,River St,Temple St,0.19469696969697,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CEDAR3,0.0,1028.0,2024-09-12 04:31:41+00,cedar st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
343,Bellevue St,3,Dorchester,12:00,16:00,even,Quincy St,Barry St,0.256439393939394,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-03-27 19:16:54+00,BELLE5,939.0,2293.0,2024-09-12 04:31:41+00,bellevue st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
344,Buttonwood St,3,Dorchester,08:00,12:00,odd,Crescent Ave,Columbia Rd,0.165530303030303,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BUTTO1,0.0,874.0,2024-09-12 04:31:41+00,buttonwood st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Dorchester
345,Barker St,4,Allston/Brighton,12:00,16:00,odd,Parsons St,Goodenough St,0.0422348484848485,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARKE1,0.0,223.0,2024-09-12 04:31:41+00,barker st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
346,Addison St,9,East Boston,12:00,16:00,even,William F. McClellan Hwy,Saratoga St,0.274810606060606,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ADDIS1,0.0,1451.0,2024-09-12 04:31:41+00,addison st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,East Boston
347,Barrows St,4,Allston/Brighton,08:00,12:00,even,Cambridge St,Armington St,0.0630681818181818,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BARRO1,0.0,333.0,2024-09-12 04:31:41+00,barrows st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
348,Castle Rock St,3,Dorchester,12:00,16:00,odd,Grampian Way,Caspian Way,0.0740530303030303,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:20:17+00,CASTL2,0.0,391.0,2024-09-12 04:31:41+00,castle rock st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Dorchester
349,Bird St,3,Dorchester,12:00,16:00,even,Columbia Rd,Dead End,0.22121212,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:12:17+00,BIRD 1,426.0,1594.0,2024-09-12 04:31:41+00,bird st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
350,Braddock Park,1S,South End,08:00,12:00,even,Columbus Ave,Carleton St,0.0924242424242424,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,BRADD1,0.0,488.0,2024-09-12 04:31:41+00,braddock park,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,South End
351,Berkeley St,M,Multiple,05:00,07:00,even,Columbus Ave,Boylston St,0.19034090909,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 19:09:43+00,BERKE1,1370.0,2375.0,2024-09-12 04:31:41+00,berkeley st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Multiple
352,Blossom St,1W,West End,02:00,07:00,none,Cambridge St,Charles St,0.335037878787879,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLOSS2,0.0,1769.0,2024-09-12 04:31:41+00,blossom st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
353,Buttonwood St,3,Dorchester,08:00,12:00,even,Crescent Ave,Columbia Rd,0.165530303030303,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BUTTO1,0.0,874.0,2024-09-12 04:31:41+00,buttonwood st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
354,Causeway St,1W,West End,00:01,07:00,median,Merrimac St,Medford St,0.223484848484848,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,CAUSE1,0.0,1180.0,2024-09-12 04:31:41+00,causeway st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
355,Bradston St,3,Dorchester,00:01,07:00,even,Southampton St,Atkinson St,0.236931818181818,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,BRADS2,0.0,1251.0,2024-09-12 04:31:41+00,bradston st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Dorchester
356,Barrows St,4,Allston/Brighton,08:00,12:00,odd,Cambridge St,Armington St,0.0630681818181818,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BARRO1,0.0,333.0,2024-09-12 04:31:41+00,barrows st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
357,Barry Park,3,Dorchester,12:00,16:00,even,Barry St,Dead End,0.0327651515151515,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:37:55+00,BARRY1,0.0,173.0,2024-09-12 04:31:41+00,barry park,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
358,Boyden St,7,Dorchester,08:00,12:00,even,Woodrow Ave,Callender St,0.0653409090909091,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BOYDE1,0.0,345.0,2024-09-12 04:31:41+00,boyden st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
359,Akron St,10R,Roxbury,12:00,16:00,odd,Alpine St,Regent St,0.115530303030303,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,AKRON1,0.0,610.0,2024-09-12 04:31:41+00,akron st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
360,Barry Park,3,Dorchester,12:00,16:00,odd,Barry St,Dead End,0.0327651515151515,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:37:48+00,BARRY1,0.0,173.0,2024-09-12 04:31:41+00,barry park,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
361,Barry St,3,Dorchester,12:00,16:00,even,Quincy St,Richfield St,0.26155303030303,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BARRY2,0.0,1381.0,2024-09-12 04:31:41+00,barry st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
363,Blackstone St,1F,Downtown,00:01,07:00,none,North St,Hanover St,0.0871212121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLACK2,0.0,460.0,2024-09-12 04:31:41+00,blackstone st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
364,Barry St,3,Dorchester,12:00,16:00,odd,Quincy St,Richfield St,0.26155303030303,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BARRY2,0.0,1381.0,2024-09-12 04:31:41+00,barry st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
365,Bartlett St,1C,Charlestown,12:00,16:00,even,Monument Sq,Green St,0.0795454545454545,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARTL2,0.0,420.0,2024-09-12 04:31:41+00,bartlett st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Charlestown
366,Allston St,1C,Charlestown,08:00,12:00,odd,Bunker Hill St,Medford St,0.130113636363636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2016-07-15 14:59:19+00,ALLST4,0.0,687.0,2024-09-12 04:31:41+00,allston st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Charlestown
367,Bartlett St,1C,Charlestown,12:00,16:00,odd,Monument Sq,Green St,0.0795454545454545,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BARTL2,0.0,420.0,2024-09-12 04:31:41+00,bartlett st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Charlestown
368,Albion Pl,1C,Charlestown,12:00,16:00,odd,Main St,Auburn Sq,0.0725378787878788,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ALBIO1,0.0,383.0,2024-09-12 04:31:41+00,albion pl,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Charlestown
369,Bartlett St,1C,Charlestown,08:00,12:00,even,Monument Sq,School St,0.156818181818182,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BARTL2,0.0,828.0,2024-09-12 04:31:41+00,bartlett st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Charlestown
370,Cambridge St,1F,Downtown,00:01,07:00,even side median,Tremont St,Charles St,0.608901515151515,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CAMBR6,0.0,3215.0,2024-09-12 04:31:41+00,cambridge st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Downtown
